UserID,itemID,Rating
AppaTheSwagBison,55230,3
76561198034678103,55230,4
kube134,55230,3
gdxsd,55230,5
yookobz,55230,3
Posiblydead,55230,4
76561198087407319,55230,3
76561198056741844,55230,2
sad-commie,55230,1
76561198030567998,55230,5
therealmorty,55230,3
itslonk,55230,1
xfluttersx,55230,2
76561198056290589,55230,4
Hirukaz,55230,3
Xx-Woods,55230,4
mimimomoma,55230,3
jonasdbomb,55230,3
L1J1N,55230,3
76561197990792016,55230,4
76561198092150873,55230,3
DemonicWolvz,55230,4
getf0kinn0sc0pedm9,55230,4
Icamebackbitches,55230,4
BURNINGchicken3,55230,2
ZyhgarThestarweaver,55230,4
nubquake123,55230,3
76561198090294067,55230,5
talove112345,55230,3
wantmahbody,55230,1
smashiroshh,55230,2
76561198062876401,55230,4
PabloSanches,55230,4
76561198069713121,55230,2
1337lolroflmao,55230,5
76561198061174192,55230,2
Wilfire77,55230,3
deathnz1,55230,2
76561198084698198,55230,5
H1DD3NT3RR0R,55230,1
pikawuu2,55230,4
dpswaffles,55230,3
76561198090842891,55230,5
76561197998052647,55230,3
3xotic26,55230,3
iamthetrashlord,55230,5
nothingheretrustme,55230,4
76561198041808338,55230,2
76561198016685643,55230,5
Forty-Nine,55230,2
imsojipper,55230,4
76561198084542731,55230,4
mrpfresh,55230,3
chidori_647,55230,3
76561198092227136,55230,4
76561198007584361,55230,4
-GM-Dragon,55230,4
LeoRocksAce,55230,4
76561198080881726,55230,4
Thatishayden,55230,4
Flabbernackle,55230,4
76561198074257942,55230,3
Aaron_ggf,55230,3
LightfootSword7,55230,2
express157,55230,1
76561198074644990,55230,5
3456457568,55230,3
Acidius99,55230,3
acorn13,55230,4
AddzyTheBaddzy,55230,4
76561197997824340,55230,4
76561198055524901,55230,5
mradobe7,55230,1
zomboy151,55230,3
advenger95,55230,3
EndAtHallow,55230,2
Agronoth,55230,4
UnholyFallenAngel,55230,5
NaruseAiria,55230,3
76561198063941075,55230,5
maxpaynepillkiller,55230,3
76561198034129825,55230,4
AlkalineDeath,55230,1
Jupeter117,55230,3
76561197996305896,55230,2
AlphaBryn444,55230,3
76561198009001563,55230,3
lol_ursuchanoob,55230,5
711armageddoncarmageddon,55230,4
76561198058301224,55230,4
76561198069560699,55230,4
76561198084032274,55230,3
uradumbtit,55230,2
76561198037038784,55230,4
76561197992148038,55230,5
ApexNZ,55230,4
76561198039441595,55230,2
76561198036687918,55230,4
Aquilares,55230,3
76561197974500703,55230,3
76561198088670023,55230,2
Array71,55230,4
76561198042389215,55230,4
ARZARNAR,55230,5
darkmassieh,55230,4
76561198064352761,55230,4
76561198053071988,55230,4
scroopy22,55230,4
76561198091054851,55230,4
76561198082020576,55230,1
Azrafael,55230,5
arewefaded,55230,5
hoarbiscuit,55230,5
bohgeraltofrivia,55230,2
TeH-B-Rad,55230,3
76561198018950738,55230,4
420Blz,55230,3
PolygonCloud,55230,5
ZUERA12,55230,3
BOB_200,55230,4
76561198047208452,55230,1
76561198072652548,55230,3
76561198047304525,55230,2
JuanManSnipez,55230,3
76561198027081791,55230,4
Too_1337,55230,4
76561198069143001,55230,5
76561198074755143,55230,2
limabeansaregross,55230,4
76561198007342405,55230,1
bitmat,55230,4
180577,55230,4
Barridos,55230,4
Blackhawk611,55230,4
MRSALM0N,55230,3
76561198007478325,55230,3
hbk1462,55230,3
Blue333,55230,1
Bluegills,55230,2
rrbr,55230,3
13lazer,55230,2
76561197999613236,55230,4
76561197989449545,55230,2
76561198068305940,55230,2
boogs17,55230,4
76561198086083118,55230,4
76561198064747645,55230,4
76561198049456280,55230,3
dicksoutforboromir,55230,2
76561198094177304,55230,3
76561198060697096,55230,2
76561198007539695,55230,4
saint556,55230,1
xythesis,55230,2
76561198079362142,55230,3
brettebear,55230,3
76561198040467357,55230,2
76561198046094676,55230,4
Br0wni3,55230,2
sdarkneeds,55230,3
Brutaka3,55230,4
MoniqueTron,55230,4
76561198054155652,55230,4
76561198053685392,55230,4
Stormaggen,55230,4
gusvu,55230,3
76561198051084367,55230,4
camquarter,55230,4
aquelecaraqfazaquilo,55230,3
js41637,115100,3
doctr,115100,2
yookobz,115100,3
EizanAratoFujimaki,115100,5
Mastic,115100,3
imsojipper,115100,3
Advancebest,115100,3
76561197992148038,115100,5
Infixation,115100,4
bitmat,115100,4
76561198059167106,115100,4
BugsyBro,115100,3
Cabjoy,115100,3
js41637,80310,5
sandwiches1,80310,5
750805,80310,5
76561198027081791,80310,5
Bluegills,80310,5
js41637,201280,4
doctr,201280,3
MarbleShrine,201280,1
AMV72,201280,5
76561198058301224,201280,4
76561198037038784,201280,5
darkmassieh,201280,5
76561198027081791,201280,5
bitmat,201280,5
js41637,48240,3
AVATAR715,48240,1
76561198050347115,48240,1
76561198055094875,48240,2
smashiroshh,48240,2
76561198060808273,48240,3
-GM-Dragon,48240,4
Flabbernackle,48240,2
mradobe7,48240,2
76561198056092813,48240,3
76561198009001563,48240,3
AMV72,48240,3
76561198053071988,48240,3
-Azsael-,48240,5
hamfritta,48240,4
420Blz,48240,2
76561198010642927,48240,3
76561198068855162,48240,1
76561198027081791,48240,2
76561198050404009,48240,4
bitmat,48240,1
76561198054155652,48240,5
js41637,105450,2
doctr,105450,1
cadmusthreepointoh,105450,3
thequeenpanda,105450,2
fdcfelipefdc,105450,1
ABSOLUTLY_NOTHING,105450,1
76561198028895010,105450,4
sandwiches1,105450,2
sad-commie,105450,3
jonasdbomb,105450,2
76561198065656175,105450,2
76561198141443390,105450,4
76561198066835162,105450,2
undietaker,105450,3
Unplanned_stategy,105450,3
76561198115868847,105450,4
76561198043458582,105450,3
IAA_Recon_Dropbear,105450,2
76561198065593074,105450,5
deathnz1,105450,2
godlike_bot,105450,1
76561198045754869,105450,1
76561197989175394,105450,2
76561198016685643,105450,2
L4M1NAS,105450,4
76561198045133986,105450,5
chidori_647,105450,4
tbimperator,105450,1
Thatishayden,105450,4
76561197962104795,105450,2
DaDanMan,105450,5
zomboy151,105450,2
Agronoth,105450,2
76561198063941075,105450,1
maxpaynepillkiller,105450,5
76561198037038784,105450,4
Aquilares,105450,3
ArcticTek,105450,2
deployablearchnagel,105450,2
76561198020928326,105450,2
Array71,105450,3
bobjimmy007,105450,4
76561198095380303,105450,3
76561198030943851,105450,1
auzmoz,105450,5
76561198064150679,105450,2
bohgeraltofrivia,105450,2
420Blz,105450,2
chillrend,105450,4
76561198010642927,105450,2
Infixation,105450,2
brodo764,105450,1
Ahahahahahahahahahahahahahahaha,105450,3
76561198030636321,105450,4
76561198007478325,105450,2
76561198057521157,105450,3
Bluegills,105450,2
13lazer,105450,4
76561197999613236,105450,3
76561198049456280,105450,3
dicksoutforboromir,105450,2
76561198094177304,105450,3
76561198007539695,105450,1
xythesis,105450,3
76561198054155652,105450,3
Butterz,105450,1
1122305938,105450,2
76561198053685392,105450,3
camduman,105450,3
76561198056859428,105450,3
js41637,115110,5
76561198060808273,115110,5
Mastic,115110,4
mrpfresh,115110,4
Advancebest,115110,4
76561197992148038,115110,5
rotflmaoman,115110,4
76561198007539695,115110,5
js41637,207650,5
VVillis,207650,4
kube134,207650,4
Magjiikal,207650,3
750805,207650,5
Acidius99,207650,5
cam5699,207650,4
azzydazzy,207650,4
Infixation,207650,4
Bluegills,207650,5
Gameguilder,207650,5
76561198040467357,207650,4
76561198020272265,207650,4
tongtel,207650,5
js41637,208600,5
NitemarePK,208600,5
NaruseAiria,208600,5
76561198019431054,208600,4
76561198051148175,208600,3
76561198007539695,208600,5
js41637,205610,4
-GM-Dragon,205610,5
76561198053071988,205610,4
76561198054155652,205610,5
js41637,104900,1
NitemarePK,104900,1
corrupted_soul,104900,3
jorellpogi,104900,2
76561198156664158,104900,1
thequeenpanda,104900,1
DJKamBer,104900,1
76561198043472122,104900,2
MarbleShrine,104900,1
Moomfina,104900,2
ABSOLUTLY_NOTHING,104900,1
76561198076909484,104900,3
76561198054540475,104900,1
76561198099905030,104900,2
kongtape,104900,1
boydeer,104900,2
12549,104900,1
diego9031,104900,1
76561198087586464,104900,1
76561198086878953,104900,2
76561198070194565,104900,1
76561198062422084,104900,2
kube134,104900,1
gdxsd,104900,2
Posiblydead,104900,2
76561198093817084,104900,3
76561198056741844,104900,1
sad-commie,104900,2
Coldaniel,104900,2
possessioniskey,104900,1
ii_voltage_ii,104900,2
Hirukaz,104900,2
Xx-Woods,104900,2
76561198090715178,104900,1
mimimomoma,104900,2
76561198065656175,104900,1
xoFushiox,104900,1
DemonicWolvz,104900,1
GGargula,104900,1
TeCool,104900,1
ZyhgarThestarweaver,104900,1
76561198088944293,104900,1
76561198051258119,104900,1
76561198090294067,104900,2
wantmahbody,104900,1
76561198043458582,104900,2
smashiroshh,104900,1
PabloSanches,104900,1
76561198069713121,104900,2
DoaFapbeforeaNap,104900,1
76561198060808273,104900,2
Scooterinooo,104900,1
xXBoss1Xx,104900,3
Borne901,104900,1
Sammeh00,104900,1
76561197998052647,104900,2
adohya343,104900,1
76561198103671881,104900,1
chidori_647,104900,1
76561198092227136,104900,1
tbimperator,104900,1
Allahu_Akbar666,104900,3
ulramite,104900,1
76561198155458511,104900,1
imagoatieatpoo,104900,1
750805,104900,2
diabeticfuck,104900,1
76561198054465623,104900,1
76561198074257942,104900,1
Aaron_ggf,104900,2
DaDanMan,104900,1
SALTTHEW0UND,104900,2
TomoeMamiewe,104900,1
Acidius99,104900,2
76561198067150343,104900,1
acorn13,104900,1
AddzyTheBaddzy,104900,1
76561197997824340,104900,2
matto1499,104900,3
EndAtHallow,104900,1
aeryal,104900,1
vault_brothers,104900,2
76561198029090446,104900,2
76561198015968275,104900,1
Agronoth,104900,1
76561198068565589,104900,2
76561198056092813,104900,1
76561198018840908,104900,3
gsgg,104900,1
76561198132540690,104900,2
76561198058301224,104900,3
76561198048401235,104900,2
76561198030772859,104900,1
operationblueberry,104900,1
76561197992148038,104900,2
76561198034942509,104900,1
76561198039441595,104900,1
AppoGetsSuperAdmin,104900,2
Aquilares,104900,1
76561198040530605,104900,3
76561197974500703,104900,2
armouredmarshmallow,104900,3
76561198045570160,104900,1
76561198042389215,104900,2
ARTHERDUNGER10,104900,1
darkmassieh,104900,3
asianturtlefrenzy,104900,1
blowjobsfurdayzandgayz,104900,1
bobjimmy007,104900,2
Swish0009,104900,1
Aurora99,104900,1
76561198110293299,104900,2
arewefaded,104900,2
76561198065247809,104900,5
TeH-B-Rad,104900,1
76561198018950738,104900,1
potatoskins,104900,3
420Blz,104900,2
chillrend,104900,2
PolygonCloud,104900,1
ZUERA12,104900,3
76561198010642927,104900,2
brendoboy,104900,2
76561198071234254,104900,1
Infixation,104900,1
76561198071162228,104900,1
76561197960694096,104900,2
BITCHPLESE,104900,3
76561198074755143,104900,1
76561198030636321,104900,1
76561198007342405,104900,2
76561198081885254,104900,1
76561198035363871,104900,2
bioturdz,104900,3
CHAAANG,104900,1
76561198081496844,104900,1
Blackhawk611,104900,3
MRSALM0N,104900,2
hbk1462,104900,2
76561198057521157,104900,2
Bluegills,104900,1
76561198044344399,104900,2
76561197999613236,104900,2
bobseagull,104900,2
boogs17,104900,1
Mantrouminati,104900,1
Booyahoo,104900,2
76561198049456280,104900,3
76561198027225504,104900,3
dropssdrop,104900,1
BrutalLegend69,104900,1
76561198064026657,104900,3
saint556,104900,1
76561198046094676,104900,2
76561197988846047,104900,2
1522188745,104900,1
BugsyBro,104900,1
76561198074561346,104900,1
76561198054155652,104900,1
76561198069050565,104900,1
76561198045679186,104900,1
76561198081987102,104900,2
76561198084718144,104900,1
76561198056859428,104900,1
aquelecaraqfazaquilo,104900,1
js41637,211360,4
Riot-Punch,211360,4
NitemarePK,211360,4
8Bit-Ninja,211360,5
UTNerd24,211360,4
chidori_647,211360,4
750805,211360,5
scroopy22,211360,2
Bluegills,211360,4
js41637,204180,5
Magjiikal,204180,2
DoaFapbeforeaNap,204180,2
Mastic,204180,5
76561198075322986,204180,5
Forty-Nine,204180,5
750805,204180,5
gsgg,204180,3
AncientBlade,204180,5
76561198071475367,204180,4
scroopy22,204180,3
MRSALM0N,204180,5
Bluegills,204180,5
76561198064026657,204180,4
js41637,108800,1
doctr,108800,2
MinxIsBetterThanPotatoes,108800,3
death-hunter,108800,3
MarbleShrine,108800,4
76561198100297613,108800,4
76561198056741844,108800,3
sad-commie,108800,4
itslonk,108800,2
xfluttersx,108800,4
DieMadchenschanderin,108800,3
76561198011661078,108800,1
PabloSanches,108800,3
iamthetrashlord,108800,3
76561198084542731,108800,3
76561198155458511,108800,4
750805,108800,3
Flabbernackle,108800,4
LightfootSword7,108800,2
76561198074644990,108800,2
adamcookie,108800,5
76561197997824340,108800,3
mradobe7,108800,1
NaruseAiria,108800,1
smegmyfoodle,108800,1
lol_ursuchanoob,108800,4
76561198058301224,108800,3
76561198032377745,108800,1
Apachehavoc,108800,2
76561198039441595,108800,2
76561197974500703,108800,4
ArmouredForBattle,108800,3
Array71,108800,3
76561198042389215,108800,4
Mackus1011,108800,3
Swish0009,108800,2
auzmoz,108800,3
azzydazzy,108800,2
gamerdude7892,108800,2
76561198071872532,108800,3
Infixation,108800,2
limabeansaregross,108800,4
76561198028483487,108800,1
76561198035782795,108800,3
76561198007478325,108800,3
13lazer,108800,2
76561198055648263,108800,1
boogs17,108800,3
76561198007539695,108800,3
76561198064026657,108800,1
saint556,108800,4
76561198079351819,108800,2
76561198041518533,108800,2
76561198054155652,108800,3
Butterz,108800,3
8789568,108800,3
js41637,204100,2
Riot-Punch,204100,2
doctr,204100,5
thequeenpanda,204100,3
76561198054540475,204100,4
jarrodtrim,204100,4
kube134,204100,3
iamthekingofbrowntown,204100,3
Posiblydead,204100,4
76561198056741844,204100,3
76561198030567998,204100,5
Xx-Woods,204100,4
76561198090294067,204100,4
76561198061174192,204100,2
3xotic26,204100,4
76561198016685643,204100,4
mrpfresh,204100,2
chidori_647,204100,2
LightfootSword7,204100,4
acorn13,204100,3
maxpaynepillkiller,204100,2
76561198095481910,204100,4
lol_ursuchanoob,204100,4
AMV72,204100,4
76561198099625419,204100,2
76561198009353440,204100,4
arewefaded,204100,2
420Blz,204100,1
76561198010642927,204100,2
76561198047208452,204100,5
76561198072652548,204100,4
Infixation,204100,1
76561198027081791,204100,4
76561198007478325,204100,3
13lazer,204100,2
76561198073642113,204100,5
boogs17,204100,2
76561197977543317,204100,4
saint556,204100,5
xythesis,204100,2
76561198040467357,204100,3
Vladimirputinisgreatman,204100,2
sdarkneeds,204100,4
76561198142749308,204100,4
Butterz,204100,3
Punixa,204100,4
js41637,207080,5
Riot-Punch,207080,4
maplemage,207080,3
chidori_647,207080,4
750805,207080,4
scroopy22,207080,4
Too_1337,207080,4
76561198074755143,207080,5
FHK,207080,4
Trutle,207080,4
js41637,214360,3
ABSOLUTLY_NOTHING,214360,3
YoHuNz,214360,4
undietaker,214360,5
76561198060808273,214360,5
tarjla,214360,4
chidori_647,214360,4
750805,214360,3
acorn13,214360,1
maxpaynepillkiller,214360,3
76561198034129825,214360,4
76561198058301224,214360,3
76561198034868596,214360,4
ApexNZ,214360,2
Aquilares,214360,2
76561198012909706,214360,5
arronlim13,214360,3
76561198042389215,214360,3
76561198065247809,214360,5
76561198077586769,214360,3
76561198054155652,214360,3
76561198036974255,214360,3
76561198020272265,214360,1
js41637,201790,2
doctr,201790,2
maplemage,201790,2
corrupted_soul,201790,3
jorellpogi,201790,2
MarbleShrine,201790,2
devvonst,201790,1
76561198028895010,201790,3
76561198067936203,201790,1
76561198086878953,201790,3
76561198070194565,201790,1
AppaTheSwagBison,201790,1
kube134,201790,3
19702316748,201790,2
sergarino,201790,1
StelerForYou,201790,2
jonasdbomb,201790,2
76561197990792016,201790,1
DieMadchenschanderin,201790,1
GGargula,201790,1
Myther43,201790,1
76561198056392326,201790,1
BURNINGchicken3,201790,1
undietaker,201790,2
relesprit,201790,1
76561198047630659,201790,2
IAA_Recon_Dropbear,201790,1
76561198060808273,201790,2
Mastic,201790,2
tarjla,201790,2
Borne901,201790,1
NoObFiGHtEr,201790,1
76561197998052647,201790,3
3xotic26,201790,2
L4M1NAS,201790,3
emurphy8,201790,1
76561197995322437,201790,5
76561198103671881,201790,1
mrpfresh,201790,1
chidori_647,201790,2
hellcat59,201790,3
76561198007584361,201790,3
Flabbernackle,201790,3
76561198074257942,201790,1
Aaron_ggf,201790,2
DaDanMan,201790,1
acorn13,201790,2
76561197997824340,201790,2
mradobe7,201790,1
Agronoth,201790,2
maxpaynepillkiller,201790,3
76561198056092813,201790,3
76561198089024454,201790,2
76561198034129825,201790,2
Jesusunholy,201790,1
76561198009001563,201790,1
76561198058301224,201790,2
76561198034868596,201790,1
AncientBlade,201790,2
Andraison,201790,1
-AnimeIsMyThing-,201790,2
76561198039441595,201790,1
76561198036687918,201790,2
Aquilares,201790,2
76561198012909706,201790,2
dragonchief,201790,2
76561198047185525,201790,3
sweep6060,201790,1
ARZARNAR,201790,2
asianturtlefrenzy,201790,1
Astrelt,201790,1
bobjimmy007,201790,2
Swish0009,201790,2
Aurora99,201790,2
76561198053071988,201790,1
scroopy22,201790,1
76561198091054851,201790,2
azzydazzy,201790,2
-Azsael-,201790,4
bohgeraltofrivia,201790,1
TeH-B-Rad,201790,2
ZUERA12,201790,3
76561198043660058,201790,1
Infixation,201790,2
76561198047304525,201790,1
BITCHPLESE,201790,2
Too_1337,201790,3
76561198074755143,201790,1
76561198045214274,201790,3
kinglemon1222,201790,1
76561198048370750,201790,3
76561198043296029,201790,2
76561198081496844,201790,2
MRSALM0N,201790,2
76561198039778856,201790,3
76561198007478325,201790,1
Bluegills,201790,2
76561197999613236,201790,1
boogs17,201790,2
76561198027225504,201790,3
76561198007539695,201790,2
76561198064026657,201790,2
saint556,201790,1
xythesis,201790,4
spike_heart,201790,1
76561198053917005,201790,1
thebtb,201790,1
76561198041518533,201790,2
76561198054155652,201790,2
gusvu,201790,2
76561198059718900,201790,1
Camothecomando,201790,2
js41637,35140,5
Riot-Punch,35140,4
doctr,35140,4
themanwich,35140,5
Rainbow-Dashie,35140,5
MarbleShrine,35140,5
tru_mu_,35140,5
KanadeTheNeko,35140,4
VVillis,35140,5
iamthekingofbrowntown,35140,4
Posiblydead,35140,4
76561198056741844,35140,2
2768820078,35140,2
IAA_Recon_Dropbear,35140,2
deathnz1,35140,4
76561198084698198,35140,4
sisiiik,35140,4
mrpfresh,35140,4
chidori_647,35140,3
750805,35140,2
Thatishayden,35140,5
Aaron_ggf,35140,2
LightfootSword7,35140,5
Acidius99,35140,4
acorn13,35140,3
AddzyTheBaddzy,35140,3
76561198167207237,35140,2
After2night,35140,5
76561198015968275,35140,4
NaruseAiria,35140,2
76561198034129825,35140,5
lol_ursuchanoob,35140,2
AMV72,35140,5
76561198058301224,35140,3
Andraison,35140,4
76561198050465176,35140,4
76561198099625419,35140,5
76561198039441595,35140,4
r3ap3r78,35140,5
darrenfordfalcon,35140,4
ARTHERDUNGER10,35140,4
76561198019431054,35140,2
Swish0009,35140,3
76561198053071988,35140,5
76561198091054851,35140,4
azzydazzy,35140,3
brendoboy,35140,4
76561198047304525,35140,2
76561197960694096,35140,2
76561198027046431,35140,5
76561198074755143,35140,3
limabeansaregross,35140,4
76561198028483487,35140,5
76561198081496844,35140,5
180577,35140,5
Bluegills,35140,3
rrbr,35140,5
13lazer,35140,3
boogs17,35140,4
76561198027225504,35140,5
76561198007539695,35140,3
76561198040467357,35140,4
spike_heart,35140,2
76561197988846047,35140,4
Brutaka3,35140,5
76561198142749308,35140,2
Butterz,35140,1
Cabjoy,35140,3
calypto52,35140,3
js41637,204300,2
doctr,204300,1
NitemarePK,204300,1
maplemage,204300,5
MarbleShrine,204300,2
8Bit-Ninja,204300,3
76561198079863506,204300,1
76561198070194565,204300,3
sandwiches1,204300,1
AppaTheSwagBison,204300,2
19702316748,204300,3
therealmorty,204300,1
Berserklejerker,204300,3
76561198061730629,204300,4
76561198076933844,204300,1
otteloo,204300,1
shinra420,204300,1
jonasdbomb,204300,1
76561198092244787,204300,1
76561198073987767,204300,2
DemonicWolvz,204300,2
76561198072706529,204300,2
2xDelorean,204300,2
relesprit,204300,1
76561198055094875,204300,2
PabloSanches,204300,2
Wilfire77,204300,1
76561198060808273,204300,3
Mastic,204300,4
H1DD3NT3RR0R,204300,5
76561198071214618,204300,1
pikawuu2,204300,1
Sammeh00,204300,4
3xotic26,204300,1
3dster,204300,2
Forty-Nine,204300,3
imsojipper,204300,3
mrpfresh,204300,2
76561198058570014,204300,2
chidori_647,204300,2
hellcat59,204300,1
750805,204300,2
76561198054465623,204300,5
76561198074257942,204300,2
76561198037346576,204300,2
DaDanMan,204300,1
76561198074644990,204300,1
TomoeMamiewe,204300,1
acorn13,204300,1
mradobe7,204300,1
Advancebest,204300,1
76561198063624801,204300,1
Agiegamma,204300,5
Agronoth,204300,1
76561198034129825,204300,2
lol_ursuchanoob,204300,1
rhysf,204300,2
76561198069170979,204300,3
76561198058301224,204300,1
76561198034868596,204300,2
76561197992148038,204300,2
76561198032377745,204300,2
76561198039441595,204300,1
76561198012909706,204300,2
dragonchief,204300,1
76561198040530605,204300,1
76561197974500703,204300,2
76561198047185525,204300,3
rotflmaoman,204300,1
76561198020928326,204300,3
76561198042389215,204300,3
Mackus1011,204300,3
76561198041877981,204300,2
blowjobsfurdayzandgayz,204300,2
76561198082992295,204300,1
Astrelt,204300,3
Swish0009,204300,2
76561198030943851,204300,1
Aurora99,204300,4
scroopy22,204300,1
iDestrix,204300,1
arewefaded,204300,2
TeH-B-Rad,204300,2
2ez4medick,204300,2
AgentXiri,204300,3
ZUERA12,204300,3
76561198043660058,204300,2
BOB_200,204300,1
76561198071234254,204300,2
76561198047304525,204300,2
minecraft123,204300,1
76561197960694096,204300,1
Too_1337,204300,1
76561198048370750,204300,1
76561198035363871,204300,2
76561198035782795,204300,3
Bluegills,204300,1
76561198066253111,204300,2
rrbr,204300,1
13lazer,204300,1
bobsterman,204300,1
Bonesdontrattlethem,204300,3
Booyahoo,204300,2
Brayneeah,204300,3
xythesis,204300,2
76561198040467357,204300,1
76561198046094676,204300,2
76561198059167106,204300,4
notbudds,204300,2
Trutle,204300,2
BugsyBro,204300,1
Jyep,204300,2
76561198054155652,204300,2
76561198036974255,204300,1
76561198075981950,204300,1
C13GE,204300,1
Cabjoy,204300,2
76561198053685392,204300,1
Punixa,204300,2
76561198051084367,204300,2
76561198044402508,204300,5
calypto52,204300,3
aquelecaraqfazaquilo,204300,1
js41637,108700,1
doctr,108700,1
mrpfresh,108700,3
chidori_647,108700,4
arewefaded,108700,3
76561198070735033,108700,5
boydo,108700,2
js41637,202170,4
Riot-Punch,202170,4
doctr,202170,5
MinxIsBetterThanPotatoes,202170,3
maplemage,202170,2
thequeenpanda,202170,4
MarbleShrine,202170,3
76561198085547365,202170,4
VVillis,202170,1
kube134,202170,5
iamthekingofbrowntown,202170,5
yookobz,202170,2
itslonk,202170,3
DeDroidUreLookin4,202170,4
Hirukaz,202170,1
76561197990792016,202170,5
talove112345,202170,5
76561198047630659,202170,4
IAA_Recon_Dropbear,202170,1
76561198045754869,202170,4
76561198016685643,202170,4
76561198084542731,202170,5
mrpfresh,202170,3
chidori_647,202170,4
76561198074257942,202170,2
acorn13,202170,4
76561197997824340,202170,3
76561198068565589,202170,2
NaruseAiria,202170,2
alansiulun,202170,5
76561198009001563,202170,2
lol_ursuchanoob,202170,4
AMV72,202170,4
76561198069560699,202170,4
someone6245,202170,3
76561197992148038,202170,5
ApexNZ,202170,5
r3ap3r78,202170,3
76561198053071988,202170,4
arewefaded,202170,4
420Blz,202170,4
76561198095142204,202170,3
Infixation,202170,2
JuanManSnipez,202170,3
76561198027081791,202170,4
Too_1337,202170,3
bitmat,202170,1
Bluegills,202170,3
13lazer,202170,2
76561197999613236,202170,4
boogs17,202170,4
xythesis,202170,2
76561198053685392,202170,1
gusvu,202170,4
camquarter,202170,4
js41637,72000,5
maplemage,72000,4
devvonst,72000,4
8Bit-Ninja,72000,5
sad-commie,72000,3
750805,72000,5
scroopy22,72000,4
Bluegills,72000,5
76561198007539695,72000,4
js41637,218640,4
wirlom,218640,2
KanadeTheNeko,218640,4
latiano,218640,3
boydeer,218640,5
76561198061174192,218640,4
tarjla,218640,5
76561198092227136,218640,4
Thatishayden,218640,3
76561198048401235,218640,2
76561197992148038,218640,4
armouredmarshmallow,218640,5
BOB_200,218640,5
76561198072652548,218640,5
hbk1462,218640,2
probotsteve,218640,4
xythesis,218640,1
76561198040467357,218640,2
aquelecaraqfazaquilo,218640,5
js41637,209540,3
kube134,209540,3
jonasdbomb,209540,4
deathnz1,209540,5
mrpfresh,209540,3
750805,209540,4
Flabbernackle,209540,3
AMV72,209540,4
76561198058301224,209540,5
76561198034868596,209540,3
76561198037888300,209540,1
76561198039441595,209540,4
r3ap3r78,209540,4
76561198012909706,209540,2
Bluegills,209540,4
76561198027225504,209540,5
76561198007539695,209540,3
76561198064026657,209540,4
76561198040467357,209540,5
spike_heart,209540,2
76561197988846047,209540,5
calypto52,209540,3
js41637,214560,3
themanwich,214560,2
MarbleShrine,214560,5
ABSOLUTLY_NOTHING,214560,4
VVillis,214560,4
kube134,214560,1
19702316748,214560,3
76561198061730629,214560,3
76561198081962345,214560,3
Magjiikal,214560,3
relesprit,214560,3
IAA_Recon_Dropbear,214560,1
redsncrimson,214560,5
Sammeh00,214560,3
NoObFiGHtEr,214560,1
76561198055767971,214560,5
mrpfresh,214560,2
chidori_647,214560,4
imagoatieatpoo,214560,4
750805,214560,3
Flabbernackle,214560,3
Acidius99,214560,1
Agiegamma,214560,3
NaruseAiria,214560,1
rjh91,214560,1
maxpaynepillkiller,214560,3
76561198034129825,214560,4
AlkalineDeath,214560,4
76561198009001563,214560,1
AMV72,214560,3
76561198058301224,214560,3
76561198069560699,214560,3
76561198039441595,214560,2
r3ap3r78,214560,2
76561197974500703,214560,4
bilyitu,214560,2
rotflmaoman,214560,3
Array71,214560,2
76561198039874575,214560,3
Mackus1011,214560,3
Swish0009,214560,3
scroopy22,214560,3
cam5699,214560,3
azzydazzy,214560,2
Azrafael,214560,4
76561198047208452,214560,5
76561198027081791,214560,3
Too_1337,214560,3
bitmat,214560,4
Barridos,214560,4
76561198035782795,214560,1
76561198007478325,214560,2
Bluegills,214560,3
13lazer,214560,2
boogs17,214560,4
Gameguilder,214560,4
knuckleface,214560,3
76561198007539695,214560,5
saint556,214560,3
Brayneeah,214560,4
76561198040467357,214560,2
76561198046094676,214560,3
76561198059167106,214560,3
76561198054155652,214560,5
76561198036974255,214560,1
busternut,214560,2
Butterz,214560,3
tongtel,214560,5
Stormaggen,214560,2
gusvu,214560,2
calypto52,214560,4
aquelecaraqfazaquilo,214560,2
js41637,206440,4
NitemarePK,206440,5
bbaekhyun,206440,4
devvonst,206440,3
BURNINGchicken3,206440,1
deathnz1,206440,5
redsncrimson,206440,5
76561198051017916,206440,5
750805,206440,5
76561198074257942,206440,2
AMV72,206440,5
uradumbtit,206440,3
76561197992148038,206440,4
76561198034942509,206440,2
76561198039441595,206440,2
scroopy22,206440,1
bitmat,206440,2
Bluegills,206440,5
13lazer,206440,5
76561198007539695,206440,5
spike_heart,206440,3
Stormaggen,206440,4
calypto52,206440,5
js41637,204360,2
doctr,204360,3
MinxIsBetterThanPotatoes,204360,2
themanwich,204360,3
maplemage,204360,2
jorellpogi,204360,5
Rainbow-Dashie,204360,2
btuty8trgt,204360,3
fdcfelipefdc,204360,5
bbaekhyun,204360,4
devvonst,204360,4
76561198066908262,204360,1
76561198099905030,204360,3
boydeer,204360,4
VVillis,204360,2
diego9031,204360,4
jarrodtrim,204360,2
76561198087586464,204360,3
76561198070194565,204360,5
sandwiches1,204360,4
CaptianAutismo,204360,2
knightboy991,204360,3
